hsn8,commodity,chapter,exp_usd_mn_fy25,exp_usd_mn_fy26,imp_usd_mn_fy25,imp_usd_mn_fy26,net_usd_mn_fy25,net_usd_mn_fy26,net_change_usd_mn
55151230,"FBRC OF POLSTR,MXD WTH MAN-MADE FILMNT ,  DYED",55,10.84,9.9,11.15,5.03,-0.31,4.87,5.18
56022990,OTHER TEXTILE FELT,56,0.56,0.41,5.55,4.96,-4.99,-4.55,0.44
61062020,BLOUSE ETC OF REGNRTD FBRS(RAYON ETC),61,1.11,0.83,5.44,4.94,-4.33,-4.11,0.22
61061000,BLOUSE ETC OF COTTON,61,88.62,100.74,5.01,4.9,83.61,95.84,12.23
29171390,"OTHERS-OF-AZELAIC ACID,SEBACIC ACID THR SLTS AND ESTRS",29,4.8,11.17,2.71,4.9,2.09,6.27,4.18
52093990,OTHERS-OF-OTHER FABRICS :,52,12.32,10.24,5.12,4.9,7.2,5.34,-1.86
61046990,"TROUSERS,BIB AND BRACE ETC OF OTHER FIBRES",61,103.27,104.85,4.6,4.9,98.67,99.95,1.28
61042300,ENSEMBLES OF SYNTHETIC FIBRES,61,2.34,3.95,1.65,4.88,0.69,-0.93,-1.62
58089090,"OTHERS-OF-ORNMNTL TRMMNGS, TASELS,POMPONS AND THE LIKE",58,4.43,4.32,4.56,4.88,-0.13,-0.56,-0.43
29144000,KETONE-ALCOHOLS AND KETONE ALDEHYDES,29,4.63,5.23,5.56,4.86,-0.93,0.37,1.3
56029090,OTHER FELT NEC,56,0.76,0.66,4.88,4.85,-4.12,-4.19,-0.07
63049270,"MOSQUITO NETS  OF COTN, NTKNTD/CRCHTD",63,30.39,25.77,5.57,4.85,24.82,20.92,-3.9
59069190,"RUBRISED TXTL FBRCS,KNTTD/CROCHETED,OF    OTHR TXTL MATERIALS",59,0.26,0.53,4.2,4.85,-3.94,-4.32,-0.38
29171110,OXALIC ACID,29,3.39,4.53,4.81,4.83,-1.42,-0.3,1.12
39172200,TUBES PIPES AND HOSES OF PLYMRS OF PROPYLENE,39,5.01,6.58,5.34,4.83,-0.33,1.75,2.08
29161960,SORBIC ACID,29,3.49,3.99,4.26,4.81,-0.77,-0.82,-0.05
51022010,GOAT HAIR (OTHER THAN ANGORA),51,0.07,0.0,4.81,4.8,-4.74,-4.8,-0.06
57024910,CRPTS ETC (NT DURRIES OF COTTON),57,41.87,32.28,4.94,4.8,36.93,27.48,-9.45
63062200,TENTS (INCLUDING TEMPORARY CANOPIES AND SIMILAR ARTICLES) OF SYNTHETIC FIBRES,63,0.2,0.48,5.56,4.77,-5.36,-4.29,1.07
29412010,STREPTOMYCINS,29,0.01,0.04,4.65,4.75,-4.64,-4.71,-0.07
55031990,"OTHERS-OF-OTHERS-OF-SYNTHETIC STAPLE FIBRES, NOT CARDED,COMBED OR OTHERWISE PROCESSED FOR SPINNING",55,0.08,0.01,3.7,4.72,-3.62,-4.71,-1.09
29339910,LMIDAZO PYRIDINE METHYL AMINE,29,4.55,9.14,10.61,4.71,-6.06,4.43,10.49
62033200,JACKETS AND BLAZERS OF COTTON,62,90.42,109.34,6.14,4.69,84.28,104.65,20.37
53039090,OTHERS-OF-TOW AND WASTE OF JUTE AND OTHER TXTL BAST FBRS,53,0.04,0.04,0.59,4.69,-0.55,-4.65,-4.1
62013090,OTHERS-OF-OF COTTON,62,5.32,15.27,3.68,4.65,1.64,10.62,8.98
61071100,UNDERPANTS AND BRIEFS OF COTTON,61,184.35,185.23,3.54,4.65,180.81,180.58,-0.23
61099020,T-SHIRT ETC OF ARTIFICIAL  FIBRES,61,11.83,12.69,3.76,4.62,8.07,8.07,0.0
62045290,SKIRTS AND DIVIDED SKIRTS OF COTTON - OTHER,62,140.52,156.69,3.98,4.61,136.54,152.08,15.54
62160090,"GLOVE,MITTER AND MITTS OF OTHR TXTL MATRIALS",62,8.99,9.35,2.83,4.6,6.16,4.75,-1.41
52083990,OTHERS-OF-OTHER FABRICS :,52,14.16,14.6,2.4,4.58,11.76,10.02,-1.74
61043300,JACKETS OF SYNTHETIC FIBRES,61,8.48,9.95,2.34,4.52,6.14,5.43,-0.71
29093019,OTHER ANISOLE AND THR DRVTVS,29,15.48,9.54,3.53,4.52,11.95,5.02,-6.93
61012000,"OVRCOAT,CAPES,CLOAKS,ANORAKS ETC OF COTTON",61,16.15,7.42,3.95,4.51,12.2,2.91,-9.29
29034400,"PENTAFLUOROETHANE (HFC-125), 1,1,1-TRIFLUOROETHANE (HFC-143A) AND 1.1.2-TRIFLUOROETHANE(HFC-143)",29,19.97,24.11,7.33,4.5,12.64,19.61,6.97
29381000,RUTOSIDE (RUTIN) AND ITS DERIVATIVES,29,0.02,0.0,4.58,4.49,-4.56,-4.49,0.07
29420026,CYSTEANUNE HCL,29,0.0,0.0,2.85,4.48,-2.85,-4.48,-1.63
61169300,OTHER GLOVES ETC OF SYNTHETIC FIBRES,61,7.52,4.23,2.8,4.48,4.72,-0.25,-4.97
63062990,OTHER TENTS,63,2.45,2.13,3.76,4.48,-1.31,-2.35,-1.04
39262099,OTHER ARTCLS OF APRL NES,39,1.79,3.7,3.47,4.46,-1.68,-0.76,0.92
54074129,BLECHD OTHR WOVN FBRCS,54,0.03,0.05,7.3,4.46,-7.27,-4.41,2.86
55162400,"WVN FBRCS CNTNG<85% BY WT OF ARTFCL       STPL FBRS,MXD MAINLY/SOLELY WTH           MAN-MADE FILAMENTS,PRINTED",55,0.86,0.98,1.5,4.45,-0.64,-3.47,-2.83
58063990,OTHERS-OF-OTHR NARROW WVN FBRCS OF OTHR TXTL MATRLS,58,4.65,4.22,4.1,4.44,0.55,-0.22,-0.77
55099990,OTHR SYNTHTC YRN MXD MAINLY/SOLELY WTH    FBRE OTHR THN COTTON/FINE ANML HAIR AND WOOL,55,4.66,4.19,1.7,4.44,2.96,-0.25,-3.21
39123921,ETHYL CELLULOSE PLASTICIZED,39,0.15,0.19,2.71,4.44,-2.56,-4.25,-1.69
52103190,OTHERS-OF-DYED PLAIN WEAVE MXD COTN FABRICS WEIGHING NOT MORE THN 200 GM PER SQM,52,11.29,8.2,3.48,4.44,7.81,3.76,-4.05
29333913,GAMMA PICOLINE(4-METHYL PYRIDINE),29,0.09,0.06,0.49,4.42,-0.4,-4.36,-3.96
29181520,SODIUM CITRATE,29,12.77,8.42,2.33,4.4,10.44,4.02,-6.42
39181010,"WALL /CEILING COVER COMB WITH KNITED/     WOVENFABRICS, NONWOVENS/FELTS OF PVC",39,17.39,7.88,4.51,4.4,12.88,3.48,-9.4
54034911,"CUPRAMMONIUM FLAMNT YARN, 33 DECITEX",54,0,0,6.4,4.4,-6.4,-4.4,2.0
39205919,POLY ACRYLATE SHEETS OTHER,39,0.62,0.64,9.19,4.4,-8.57,-3.76,4.81
51113030,DYED OTHR WOVEN FBRCS MIXED MAINLY/SOLELY WITH MANMADE STAPLE FIBRS,51,0.18,0.37,1.02,4.39,-0.84,-4.02,-3.18
62033990,JACKETS AND BLAZERS OF OTHER FIBRES,62,58.85,55.11,5.21,4.37,53.64,50.74,-2.9
29349920,MORPHOLINE,29,15.47,16.68,4.96,4.37,10.51,12.31,1.8
52084320,SHIRTING FABRICS,52,18.36,15.91,5.42,4.35,12.94,11.56,-1.38
62044999,OTHR DRESSES OF OTHR TXTL MATERIALS  OTHR THAN SILK - OTHER,62,232.27,225.25,5.78,4.31,226.49,220.94,-5.55
62129090,"OTHR THN SUSPNDR BLTS,BRCS,SUSPNDR GOUTERS",62,2.43,2.19,4.16,4.29,-1.73,-2.1,-0.37
29215120,M-PHENYLENEDIAMINE (M-DIAMINOBENZENE),29,11.29,24.06,4.07,4.27,7.22,19.79,12.57
54034913,"CUPRAMMONIUM FLAMNT YARN, 67 DECITEX",54,0,0,5.28,4.24,-5.28,-4.24,1.04
29379019,"OTHERS-OF-OTHER HORMONS, NTRL OR RPRDCD BY SYNTHSIS USED AS HORMONS",29,1.4,0.46,6.0,4.23,-4.6,-3.77,0.83
29141910,IS0PH0R0N,29,5.44,5.1,7.08,4.22,-1.64,0.88,2.52
62093000,BABIES GRMNTS AND CLOTHNG ACCESS OF SYN FIBR,62,10.35,14.77,3.65,4.2,6.7,10.57,3.87
39091010,UREA FORMALDEHYDE RESINS,39,3.06,2.01,4.28,4.2,-1.22,-2.19,-0.97
53013000,FLAX TOW AND WASTE,53,0.69,4.95,3.04,4.19,-2.35,0.76,3.11
29214490,OTHR DIPHNYLAMINE AND ITS DRVTVS;SLTS THROF,29,13.0,12.53,4.53,4.19,8.47,8.34,-0.13
60063100,"OTHR KNITD OR CROCHETD FBRCS OF SYN       FIBRES, UNBLCHD OR BLCHD",60,3.36,3.54,12.54,4.18,-9.18,-0.64,8.54
61109000,JERSEY ETC OF OTHER TXTL MATRLS,61,101.75,115.58,9.0,4.18,92.75,111.4,18.65
39203010,"PLTES SHTS ETC. OF POLYMRS OF STYRENE     RIGID, PLAIN",39,2.65,2.66,3.98,4.17,-1.33,-1.51,-0.18
56049000,"OTHER RUBBER THREAD,CORD ETC",56,2.19,3.26,3.54,4.16,-1.35,-0.9,0.45
55093100,SINGLE YRN CNTNG 85% OR MORE BY WT        OF ACRYLIC/MODACRYLIC STAPLE FIBRES,55,6.52,8.43,2.77,4.12,3.75,4.31,0.56
29215130,P-PHENYLENEDIAMINE,29,11.48,6.88,5.14,4.1,6.34,2.78,-3.56
29181190,OTHER SALTS AND ESTERS OF LACTIC ACID,29,5.43,5.7,1.79,4.09,3.64,1.61,-2.03
29212200,HEXAMETHYLENEDIAMINE AND ITS SALTS,29,0.78,0.65,3.42,4.09,-2.64,-3.44,-0.8
39081071,FLAKE (CHIP),39,0.0,0.0,2.81,4.06,-2.81,-4.06,-1.25
62042390,ENSEMBLES OF SYNTHETIC FIBRES-OTHERS,62,21.11,28.04,1.43,4.03,19.68,24.01,4.33
51121930,DYED WOVN FBRCS CONTNG>=85% BY WT OF COMB WOOL/FINE ANML OF WT EXCDNG 200 G/M2,51,0.54,0.88,1.2,4.0,-0.66,-3.12,-2.46
29110090,OTHER ACTLS LHEMIACTLS,29,11.48,13.77,3.89,4.0,7.59,9.77,2.18
29035100,"2,3,3,3-Tetrafluoropropene(HFO-1234yf),1,3,3,3-tetrafluoropropene(HFO-1234ze)hexafluoro-2-butene (HFO- 1336mzz)",29,0.54,0.0,3.13,3.99,-2.59,-3.99,-1.4
29224920,N-METHYL TAURINE,29,0.08,0.06,1.21,3.98,-1.13,-3.92,-2.79
39207111,CELLO PHANE TRANSPARENT FILM,39,0.25,0.11,4.22,3.97,-3.97,-3.86,0.11
39172310,SEAMLESS TUBES  OF POLYVINYL CHLORDE,39,11.1,13.18,1.59,3.96,9.51,9.22,-0.29
61045300,SKIRTS AND DIVIDED SKIRTS OF SYNTHTC FIBRES,61,7.96,6.27,2.98,3.96,4.98,2.31,-2.67
29093030,MUSK AMBRETTE,29,0.03,0.03,4.18,3.94,-4.15,-3.91,0.24
61179000,"PARTS OF GARMENTS,KNITD/CRCHTD",61,1.08,2.63,3.61,3.91,-2.53,-1.28,1.25
57033910,"CARPETS, CARPETING AND RUGS",57,162.96,161.08,3.21,3.9,159.75,157.18,-2.57
29337200,CLOBAZAM (INN) AND METHYPRYLDN (INN),29,2.12,2.11,2.45,3.9,-0.33,-1.79,-1.46
55051010,NASTE ETC. OF ACRYLIC SYNTHTIC FBRCS,55,0.56,0.07,4.42,3.88,-3.86,-3.81,0.05
54021920,Nylon 66 filament yarn confirming to IS 13464,54,0.0,0.0,4.39,3.88,-4.39,-3.88,0.51
63023100,OTHER BED LINEN OF COTTON,63,483.83,408.29,3.54,3.86,480.29,404.43,-75.86
29242920,ACETO ACETANILIDE,29,1.09,0.23,4.68,3.86,-3.59,-3.63,-0.04
54025100,OTHR YARN OF NYLON OR OTHER POLYMDS SNGL  WITH A TWIST EXCEEDING 50 TURNS PER METRE,54,6.85,7.16,4.83,3.86,2.02,3.3,1.28
29182390,OTHER ESTERS OF SALICYLIC ACID AND THR SALTS,29,19.99,18.06,4.16,3.86,15.83,14.2,-1.63
29012920,HEPTENE (HEPTYLENE,29,0.0,0.05,4.87,3.84,-4.87,-3.79,1.08
29332100,HYDANTOIN AND ITS DERIVATIVES,29,3.59,4.58,3.99,3.84,-0.4,0.74,1.14
55161490,SPUN RAYON PRINTED FABRICS N.E.S.,55,10.87,14.36,4.08,3.84,6.79,10.52,3.73
63041910,BEDSHEETS AND BED COVERS OF COTTON,63,739.03,615.54,2.47,3.84,736.56,611.7,-124.86
55051090,WASTE ETC OF OTHR SYNTHTIC FBRCS,55,7.63,5.42,3.2,3.8,4.43,1.62,-2.81
53050090,OTHER BAST FIBRES,53,0.73,0.45,3.65,3.77,-2.92,-3.32,-0.4
39076110,PET FLAKE (CHIP),39,4.88,5.98,3.5,3.77,1.38,2.21,0.83
29329600,CARBOFURAN (ISO),29,0.3,0.34,0.0,3.77,0.3,-3.43,-3.73
59070019,TXTL FBRCS COVRD WTH TXTL FLOCKS ON BASE  FBRCS OF OTHR TXTL MATRL,59,0.78,0.61,2.99,3.7,-2.21,-3.09,-0.88
29147920,MUSK KETONE,29,0.06,0.07,4.23,3.7,-4.17,-3.63,0.54
56090090,"ARTICLES,MADE-UP OF OTHER FIBRES",56,14.62,13.23,3.18,3.69,11.44,9.54,-1.9
55101210,VISCOSE RAYON SPUN YARN,55,22.9,14.55,3.65,3.67,19.25,10.88,-8.37
62143090,"SHWLS,SCRVS,MUFFLERS ETC OF SYNTHTC FBRS-OTHER",62,38.66,45.12,3.13,3.66,35.53,41.46,5.93
53092920,PRINTED WOVN FABRICS CONTNG FLAX <85%,53,0.55,1.03,3.44,3.66,-2.89,-2.63,0.26
29029010,DIPENTENE,29,2.38,2.29,3.24,3.65,-0.86,-1.36,-0.5
39039010,"COPOLYMERS, SOLELY OF STYRENE WITH ALLYL  ALCOHOL, OF ANY ACETYL VALUE >= 175",39,0.18,0.09,3.32,3.65,-3.14,-3.56,-0.42
51111130,DYED WOVN FBRCS,51,0.22,0.39,1.93,3.63,-1.71,-3.24,-1.53
61101190,OTHR KNTTD/CRCHTD ARTICLS OF WOOL,61,17.13,22.98,6.47,3.63,10.66,19.35,8.69
29396900,"OTHER, OF VEGETAL ORIGIN",29,2.88,1.72,3.18,3.61,-0.3,-1.89,-1.59
61034990,"TROUSERS,BIB,SHORTS ETC OF OTHER FIBRES",61,114.22,101.45,4.9,3.61,109.32,97.84,-11.48
63049300,"OTHER FURNISHING ARTICLES OF SYNTHETIC    FIBRES,NOT KNITTED OR CROCHETED",63,46.91,42.6,3.27,3.61,43.64,38.99,-4.65
57039090,OTHERS-OF-OF OTHER TEXTILE MATERIALS:,57,119.01,111.05,3.63,3.59,115.38,107.46,-7.92
62171090,"STOKNGS,SOCKS AND SOCKTTS ETC OF OTHR FIBRES",62,6.72,6.21,5.94,3.57,0.78,2.64,1.86
54033300,"OTHR YARN OF CELLULOSE ACETATE,SINGLE",54,0.32,0.33,2.55,3.53,-2.23,-3.2,-0.97
63072090,LIFE JACKETS AND LIFE BELTS EXCL COTTON,63,18.7,21.06,4.91,3.51,13.79,17.55,3.76
29362690,OTHER VITAMIN B12 AND ITS DERIVATIVES,29,3.76,8.17,1.47,3.5,2.29,4.67,2.38
29242970,"Pretilachlor,anilophos,benalaxyl,benalaxyl M,broflanilide,butachlor,carpropamid,cyclaniliprole,diflubenzuron etc.",29,0.15,17.31,2.43,3.49,-2.28,13.82,16.1
29225015,L-TYROSINE(P-HYDROXYPHENYLAMINE),29,0.01,0.01,2.9,3.47,-2.89,-3.46,-0.57
29142910,L-CARAVONE,29,11.33,16.43,2.84,3.46,8.49,12.97,4.48
29333918,LUTIDINE (DIMETHYLE PYRIDINE),29,4.14,3.18,2.98,3.46,1.16,-0.28,-1.44
58109190,OTHER EMBROIDERY OF COTTON-OTHER,58,23.98,33.55,2.77,3.46,21.21,30.09,8.88
52104990,OTHERS-OF-OTHER MIXED COTTON FABRICS OF YARN OF DIFFERENT COLOUR WEIGHING <200 GSM,52,8.59,7.94,4.33,3.46,4.26,4.48,0.22
59114000,FILTERING OR STRAINNG CLTH OF A KIND USD IN OIL        PRESSES OR THE LIKE INCLUDING THAT OF HUMAN HAIR,59,6.32,8.07,4.49,3.45,1.83,4.62,2.79
29329920,"EMAMECTIN BENZONATE(ISO),ABAMECTIN,DINOTEFURON",29,0.03,0.0,0.0,3.43,0.03,-3.43,-3.46
29095010,GUAIACOL,29,2.34,2.27,1.96,3.4,0.38,-1.13,-1.51
29146910,1:4 DIHYDROXY ANTHRAQUINONE (QUINIZARIN),29,0.05,0.15,4.39,3.35,-4.34,-3.2,1.14
56041000,"RUBBER THREAD ANDCORD,TEXTILE COVERED",56,0.34,0.54,3.44,3.35,-3.1,-2.81,0.29
39209110,"RIGID, PLAIN",39,0.01,0.02,2.83,3.32,-2.82,-3.3,-0.48
39121190,OTHERS-OF-CELLULOSE ACETATES-NON-PLASTICISED,39,1.03,0.52,4.24,3.32,-3.21,-2.8,0.41
54083290,OTHR ARTFICL FBRCS,54,1.68,1.75,3.7,3.3,-2.02,-1.55,0.47
54023200,TEXTURD YARN OF NYLON OR OTHR POLYAMIDES  MEASURING PER SINGLE YARN MORE THAN 50 TEX,54,9.88,7.34,2.14,3.3,7.74,4.04,-3.7
29042050,PARA NITROTOLUENE,29,0.3,0.61,3.86,3.29,-3.56,-2.68,0.88
57024190,OTHR FLR CVRNGS OF WOOL/FINE ANML HAIR,57,1.26,1.39,1.61,3.28,-0.35,-1.89,-1.54
29181390,OTHER SALTS AND ESTERS OF TARTARIC ACID,29,24.7,27.97,1.95,3.26,22.75,24.71,1.96
39031100,EXPANSIBLE POLYSTERENE,39,6.0,11.84,2.91,3.26,3.09,8.58,5.49
29143930,BENZOPHENONE,29,2.89,2.61,4.54,3.22,-1.65,-0.61,1.04
56012900,WADDING AND ARTCLS OF WADDING NES,56,1.51,1.95,2.25,3.19,-0.74,-1.24,-0.5
58013720,"WARP PILE FABRICS, CUT",58,12.19,13.36,3.99,3.18,8.2,10.18,1.98
54074119,UNBLECHD OTHR WOVN FORCS,54,0.2,0.15,2.57,3.17,-2.37,-3.02,-0.65
62031200,SUITS OF SYNTHETIC FIBRES,62,64.93,7.34,3.6,3.17,61.33,4.17,-57.16
29034700,"1,1,1,3,3-PENTAFLUOROPROPANE (HFC-245FA) AND 1,1,2,2,3-PENTAFLUOROPROPANE (HFC-245CA)",29,0.0,0.01,3.07,3.17,-3.07,-3.16,-0.09
29419050,NEOMYCIN,29,0.05,0.09,2.55,3.16,-2.5,-3.07,-0.57
29214190,OTHR ANILINE SALTS,29,11.82,13.32,4.18,3.16,7.64,10.16,2.52
61101120,SWEATERS AND CARDIGANS OF WOOL,61,13.56,10.55,10.38,3.14,3.18,7.41,4.23
39206110,"PLTES SHTS ETC OF PLYCRBNTS RIGID, PLAIN",39,0.99,1.52,1.73,3.14,-0.74,-1.62,-0.88
29214224,ETHYL ANILINE,29,0.25,0.15,0.17,3.11,0.08,-2.96,-3.04
39169010,CANES  OF OTHR PLSTCS,39,0.52,0.53,1.77,3.1,-1.25,-2.57,-1.32
61059090,SHIRTS OF OTHER FIBRES,61,154.17,141.56,2.86,3.1,151.31,138.46,-12.85
55162200,"WVN FBRCS CNTNG<85% BY WT OF ARTFCL       STPL FBRS MXD MAINLY/SOLELY WTH           MAN MADE FILAMENT,DYED",55,3.6,2.56,1.65,3.09,1.95,-0.53,-2.48
29163160,ORTHOCHLORO BENZOIC ACID,29,0.01,0.8,2.2,3.07,-2.19,-2.27,-0.08
59039010,"COTTON FBRCS, IMPRGNTD,COARED ETC WTH     OTHRPLASTICS",59,3.18,2.64,1.56,3.06,1.62,-0.42,-2.04
55161300,WVN FBRCS OF YRN OF DIFFERENT COLRS CNTNG 85% OR MORE BY WT OFARTFCL STPL FBRS,55,1.0,1.33,2.19,3.01,-1.19,-1.68,-0.49
62082200,NIGHTDRESSES AND PYJAMAS OF MAN-MADE FIBRES,62,35.62,34.27,1.57,3.0,34.05,31.27,-2.78
55121990,"WOVN FBRCS,OTHR CNTNG POLYETR>=85%",55,5.45,5.27,3.21,2.99,2.24,2.28,0.04
39261099,OTHER OFFICE OR SCHOOL SUPPLIES NES,39,14.09,17.49,2.48,2.99,11.61,14.5,2.89
29215940,"DIAMINOSTILBENE 2,2-DISULPHONIC ACID (DASDA)",29,3.68,2.78,4.57,2.97,-0.89,-0.19,0.7
63019090,"OTHER BLANKETS AND TRAVELLING RUGS,",63,56.09,45.04,2.69,2.97,53.4,42.07,-11.33
29331970,ANALGIN,29,0.08,0.0,4.5,2.95,-4.42,-2.95,1.47
29362390,OTHER VITAMIN B2 AND ITS DERIVATIVES,29,0.14,0.17,4.48,2.95,-4.34,-2.78,1.56
61046920,"TROUSERS, BIB AND BRACE OVERALLS ETC OF     ARTIFICIAL FIBRES",61,0.88,1.54,1.4,2.95,-0.52,-1.41,-0.89
63049249,OTHER TABLE CLOTH AND TABLE COVERS,63,68.86,56.14,3.17,2.95,65.69,53.19,-12.5
53089090,OTHER YARN,53,0.74,0.48,2.47,2.95,-1.73,-2.47,-0.74
39161090,OTHERS POLYMERS OF ETHYLENE,39,4.6,4.91,3.8,2.94,0.8,1.97,1.17
55161200,"WVN FBRCS,DYD,CNTNG 85% OR MORE BY WT     OF ARTIFICIAL STAPLE FBRES",55,10.71,13.18,2.32,2.94,8.39,10.24,1.85
29038990,"OTHERS-OF-OTHER HALOGENATED DERIVATIVES OF CYCLANIC, CYCLENIC OR CYCLOTERPENIC HYDROCARBONS",29,0.0,1.93,0.0,2.94,0.0,-1.01,-1.01
29222912,META AMINOPHENOL   THN ONE KIND OF OXYGEN FUNCTION ;SALTS,29,2.69,0.83,1.15,2.93,1.54,-2.1,-3.64
62033190,JACKETS AND BLAZERS OF WOOL OR FINE ANIMAL HAIR: OTHER,62,29.78,27.7,2.48,2.92,27.3,24.78,-2.52
29369000,"OTHER, INCL. NATURAL CONCENTRTS",29,46.73,52.48,1.25,2.91,45.48,49.57,4.09
62171010,ACCESSORIES FOR ARTCLS OF APPAREL OF COTN,62,4.93,5.01,1.45,2.91,3.48,2.1,-1.38
62019090,OTHERS-OF-OF OTHER TXTL MTRLS,62,3.06,2.64,4.2,2.89,-1.14,-0.25,0.89
52113990,OTHERS-OF-OTHER FABRICS :,52,13.67,12.96,2.42,2.88,11.25,10.08,-1.17
56039410,OTHER FILMNT WGHNG >150G/SQM-Non-woven Geotextile and articles,56,2.49,3.49,2.37,2.88,0.12,0.61,0.49
39269039,OTHER LASTS WITH OR WITOUT STEEL HINGS;   EVAAND GRAPE SHEET FOR SOLEANDHEELS; WELT,39,0.45,0.78,3.07,2.85,-2.62,-2.07,0.55
39264059,OTHER DECORATIVE SHEETS,39,0.16,0.1,4.16,2.83,-4.0,-2.73,1.27
29051410,"ETHAMBUTOL, ETHAMBUTOL HCL",29,8.64,5.55,4.5,2.83,4.14,2.72,-1.42
62099090,BABIES GARMENTS AND CLOTHING ACCESSORIES OF WOOL OR FINE ANIMAL HAIR,62,41.2,42.09,1.8,2.81,39.4,39.28,-0.12
54023400,OF POLYPROPYLENE,54,3.61,3.41,3.2,2.8,0.41,0.61,0.2
54082290,OTHR DYED FBRCS,54,12.68,13.05,3.9,2.75,8.78,10.3,1.52
61171040,"SHWL, SCRV, MUFLR ETC OF MAN-MADE FIBRES",61,4.24,2.39,1.52,2.75,2.72,-0.36,-3.08
29280010,ISONIAZID,29,1.15,1.32,1.72,2.74,-0.57,-1.42,-0.85
57032929,"OTHERS-OF-OTHERS-OF-CARPETS AND OTHER TEXTILE FLOOR COVERINGS(INCLUDING TURF), TUFTED, WHETHER OR NOT MADE UP",57,0.8,0.15,5.85,2.74,-5.05,-2.59,2.46
29173700,DIMETHYL TEREPHTHALATE,29,0.08,0.0,3.48,2.71,-3.4,-2.71,0.69
39051290,OTHERS-OF-POLYVINYL ACETATE IN AQS DISPRSN,39,4.39,6.19,4.35,2.67,0.04,3.52,3.48
59113190,"OTHERS-OF-TXTL FBRCS AND FLTS,ENDLESS/FITTD WTH LINKNGDEVICES USD IN PAPER MAKNG/SMLR MACHINESWEIGHING LESS THAN 650 G/M2",59,2.03,2.33,4.41,2.63,-2.38,-0.3,2.08
29202930,"TRIS (2, 3 DIBROMOPROPYL) PHOSPHATE",29,0,0,2.38,2.62,-2.38,-2.62,-0.24
29183040,METHYL  ACET0 ACETATE,29,0.37,0.62,3.58,2.6,-3.21,-1.98,1.23
29362290,OTHER VITAMIN B1I AND ITS DRIVATIVES,29,17.06,12.12,3.5,2.6,13.56,9.52,-4.04
58012290,OTHERS-OF-CUT CORDUROY OF COTTON,58,5.28,6.41,2.63,2.59,2.65,3.82,1.17
51121110,UNBLEACHED WOVN FBRCS CONTNG >=85% BY WT  OF WOOL/FINE ANML HAIR OF A WT NT EXCDNG  200 G/M2,51,0.03,0.03,2.02,2.57,-1.99,-2.54,-0.55
29159091,HEXOIC ACID (CAPROIC ACID),29,0.05,0.01,4.55,2.56,-4.5,-2.55,1.95
63053900,SACKS AND BAGS OF OTHER MAN-MADE TXTL MATRLS,63,14.6,17.25,2.83,2.55,11.77,14.7,2.93
61083100,NIGHTDRESSES AND PYJAMAS OF COTTON,61,280.37,302.77,3.53,2.54,276.84,300.23,23.39
55151330,"FBRC OF POLSTR,MXD WTH WOOL/FINE ANIMAL   HAIR, DYED",55,35.06,41.81,3.56,2.54,31.5,39.27,7.77
61171090,"SHWL, SCRV, MUFLR ETC OF OTHR FIBRES",61,0.98,0.95,2.24,2.53,-1.26,-1.58,-0.32
61044400,DRESSES OF ARTIFICIAL FIBRES,61,4.25,3.54,2.78,2.53,1.47,1.01,-0.46
39219010,THERM0C0L,39,1.99,2.14,2.84,2.52,-0.85,-0.38,0.47
29161590,OTHER OLEIC LINOLEIC ACIDS AND THEIR SALTS  ANDESTRS,29,25.14,19.51,1.66,2.51,23.48,17.0,-6.48
60054200,"WARP KNIT FBRCS OF ARTIFICIAL FIBRES, DYED",60,0.75,0.63,3.12,2.51,-2.37,-1.88,0.49
54072090,OTHR WVEN FBRCS FROM STRIP/THE LIKE,54,126.61,122.56,2.49,2.5,124.12,120.06,-4.06
29130010,ORTHO-CHLORO-BENZALDEHYDE,29,1.4,0.8,3.02,2.48,-1.62,-1.68,-0.06
54041200,"OTHER, OF POLYPROPYLENE",54,1.47,1.76,2.29,2.47,-0.82,-0.71,0.11
56081900,"OTHER KNOTTED NETTING OF TWINE,CORDAGE OR ROPE OF MAN-MADE TEXTILE MATERIALS",56,10.95,11.23,1.06,2.46,9.89,8.77,-1.12
62023090,OTHERS-OF-OF COTTON,62,4.9,6.16,1.78,2.46,3.12,3.7,0.58
56050090,"OTHERS-OF-MTLSD YRN,W/N GMPD BEING TXTL YRN/STRP/THELIKE OF HD 5404/5405 COMBND WTH METL IN THE FORM OF THRED,STRP/PWDR/COVRD",56,5.95,2.55,1.65,2.42,4.3,0.13,-4.17
62123000,CORSELETTES,62,0.99,0.62,0.14,2.41,0.85,-1.79,-2.64
57032910,"CARPETS, CARPETING AND RUGS",57,7.99,7.93,3.61,2.39,4.38,5.54,1.16
29071210,PARA CRESOL (P-CRESOLS),29,29.85,25.74,2.16,2.39,27.69,23.35,-4.34
62043999,JACKETS OF ALL OTHR FIBRES-OTHER,62,17.32,17.33,2.15,2.37,15.17,14.96,-0.21
58071020,LABEL BADGES ETC OF MAN-MADE FIBRE WOVEN,58,1.95,2.25,2.17,2.36,-0.22,-0.11,0.11
29041010,BENZENE SULPHONIC ACID,29,0.62,0.71,2.35,2.36,-1.73,-1.65,0.08
29071910,O-PHENYL PHENOLS,29,0.0,0.01,2.31,2.33,-2.31,-2.32,-0.01
